"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00427516","ST. GEORGE, UT US","1919-02-16",,"68","31",
"USC00427516","ST. GEORGE, UT US","1919-02-17",,"64","32",
"USC00427516","ST. GEORGE, UT US","1919-02-18",,"48","32",
"USC00427516","ST. GEORGE, UT US","1919-02-19",,"55","34",
"USC00427516","ST. GEORGE, UT US","1919-02-20",,"49","27",
"USC00427516","ST. GEORGE, UT US","1919-02-21",,"50","28",
"USC00427516","ST. GEORGE, UT US","1919-02-22",,"48","28",
"USC00427516","ST. GEORGE, UT US","1919-02-23",,"40","26",
"USC00427516","ST. GEORGE, UT US","1919-02-24",,"51","24",
"USC00427516","ST. GEORGE, UT US","1919-02-25",,"55","26",
"USC00427516","ST. GEORGE, UT US","1919-02-26",,"61","30",
"USC00427516","ST. GEORGE, UT US","1919-02-27",,"53","27",
"USC00427516","ST. GEORGE, UT US","1919-02-28",,"44","27",
"USC00427516","ST. GEORGE, UT US","1919-03-01",,"52","32",
"USC00427516","ST. GEORGE, UT US","1919-03-02",,"48","36",
"USC00427516","ST. GEORGE, UT US","1919-03-03",,"55","29",
"USC00427516","ST. GEORGE, UT US","1919-03-04",,"57","30",
"USC00427516","ST. GEORGE, UT US","1919-03-05",,"59","27",
"USC00427516","ST. GEORGE, UT US","1919-03-06",,"55","40",
"USC00427516","ST. GEORGE, UT US","1919-03-07",,"56","29",
"USC00427516","ST. GEORGE, UT US","1919-03-08",,"60","30",
"USC00427516","ST. GEORGE, UT US","1919-03-09",,"54","26",
"USC00427516","ST. GEORGE, UT US","1919-03-10",,"58","25",
"USC00427516","ST. GEORGE, UT US","1919-03-11",,"65","27",
"USC00427516","ST. GEORGE, UT US","1919-03-12",,"72","35",
"USC00427516","ST. GEORGE, UT US","1919-03-13",,"70","40",
"USC00427516","ST. GEORGE, UT US","1919-03-14",,"55","27",
"USC00427516","ST. GEORGE, UT US","1919-03-15",,"58","35",
"USC00427516","ST. GEORGE, UT US","1919-03-16",,"61","31",
"USC00427516","ST. GEORGE, UT US","1919-03-17",,"74","33",
"USC00427516","ST. GEORGE, UT US","1919-03-18",,"76","46",
"USC00427516","ST. GEORGE, UT US","1919-03-19",,"64","41",
"USC00427516","ST. GEORGE, UT US","1919-03-20",,"68","40",
"USC00427516","ST. GEORGE, UT US","1919-03-21",,"62","39",
"USC00427516","ST. GEORGE, UT US","1919-03-22",,"62","38",
"USC00427516","ST. GEORGE, UT US","1919-03-23",,"67","38",
"USC00427516","ST. GEORGE, UT US","1919-03-24",,"71","39",
"USC00427516","ST. GEORGE, UT US","1919-03-25",,"74","42",
"USC00427516","ST. GEORGE, UT US","1919-03-26",,"75","43",
"USC00427516","ST. GEORGE, UT US","1919-03-27",,"67","47",
"USC00427516","ST. GEORGE, UT US","1919-03-28",,"73","41",
"USC00427516","ST. GEORGE, UT US","1919-03-29",,"78","42",
"USC00427516","ST. GEORGE, UT US","1919-03-30",,"80","47",
"USC00427516","ST. GEORGE, UT US","1919-03-31",,"82","44",
"USC00427516","ST. GEORGE, UT US","1919-04-01",,"80","44",
"USC00427516","ST. GEORGE, UT US","1919-04-02",,"82","45",
"USC00427516","ST. GEORGE, UT US","1919-04-03",,"81","47",
"USC00427516","ST. GEORGE, UT US","1919-04-04",,"80","46",
"USC00427516","ST. GEORGE, UT US","1919-04-05",,"79","44",
"USC00427516","ST. GEORGE, UT US","1919-04-06",,"68","36",
"USC00427516","ST. GEORGE, UT US","1919-04-07",,"67","39",
"USC00427516","ST. GEORGE, UT US","1919-04-08",,"68","40",
"USC00427516","ST. GEORGE, UT US","1919-04-09",,"71","36",
"USC00427516","ST. GEORGE, UT US","1919-04-10",,"77","39",
"USC00427516","ST. GEORGE, UT US","1919-04-11",,"83","41",
"USC00427516","ST. GEORGE, UT US","1919-04-12",,"82","44",
"USC00427516","ST. GEORGE, UT US","1919-04-13",,"79","44",
"USC00427516","ST. GEORGE, UT US","1919-04-14",,"71","39",
"USC00427516","ST. GEORGE, UT US","1919-04-15",,"76","37",
"USC00427516","ST. GEORGE, UT US","1919-04-16",,"84","38",
"USC00427516","ST. GEORGE, UT US","1919-04-17",,"91","49",
"USC00427516","ST. GEORGE, UT US","1919-04-18",,"86","50",
"USC00427516","ST. GEORGE, UT US","1919-04-19",,"86","51",
"USC00427516","ST. GEORGE, UT US","1919-04-20",,"86","48",
"USC00427516","ST. GEORGE, UT US","1919-04-21",,"87","48",
"USC00427516","ST. GEORGE, UT US","1919-04-22",,"93","50",
"USC00427516","ST. GEORGE, UT US","1919-04-23",,"92","58",
"USC00427516","ST. GEORGE, UT US","1919-04-24",,"85","54",
"USC00427516","ST. GEORGE, UT US","1919-04-25",,"74","50",
"USC00427516","ST. GEORGE, UT US","1919-04-26",,"63","45",
"USC00427516","ST. GEORGE, UT US","1919-04-27",,"68","53",
"USC00427516","ST. GEORGE, UT US","1919-04-28",,"78","48",
"USC00427516","ST. GEORGE, UT US","1919-04-29",,"84","49",
"USC00427516","ST. GEORGE, UT US","1919-04-30",,"89","55",
"USC00427516","ST. GEORGE, UT US","1919-05-01",,"90","58",
"USC00427516","ST. GEORGE, UT US","1919-05-02",,"89","55",
"USC00427516","ST. GEORGE, UT US","1919-05-03",,"88","55",
"USC00427516","ST. GEORGE, UT US","1919-05-04",,"87","53",
"USC00427516","ST. GEORGE, UT US","1919-05-05",,"85","52",
"USC00427516","ST. GEORGE, UT US","1919-05-06",,"85","53",
"USC00427516","ST. GEORGE, UT US","1919-05-07",,"87","52",
"USC00427516","ST. GEORGE, UT US","1919-05-08",,"85","52",
"USC00427516","ST. GEORGE, UT US","1919-05-09",,"86","53",
"USC00427516","ST. GEORGE, UT US","1919-05-10",,"83","51",
"USC00427516","ST. GEORGE, UT US","1919-05-11",,"87","51",
"USC00427516","ST. GEORGE, UT US","1919-05-12",,"85","55",
"USC00427516","ST. GEORGE, UT US","1919-05-13",,"94","54",
"USC00427516","ST. GEORGE, UT US","1919-05-14",,"92","56",
"USC00427516","ST. GEORGE, UT US","1919-05-15",,"90","52",
"USC00427516","ST. GEORGE, UT US","1919-05-16",,"95","55",
"USC00427516","ST. GEORGE, UT US","1919-05-17",,"95","55",
"USC00427516","ST. GEORGE, UT US","1919-05-18",,"97","56",
"USC00427516","ST. GEORGE, UT US","1919-05-19",,"97","58",
"USC00427516","ST. GEORGE, UT US","1919-05-20",,"95","64",
"USC00427516","ST. GEORGE, UT US","1919-05-21",,"91","59",
"USC00427516","ST. GEORGE, UT US","1919-05-22",,"85","52",
"USC00427516","ST. GEORGE, UT US","1919-05-23",,"78","56",
"USC00427516","ST. GEORGE, UT US","1919-05-24",,"85","55",
"USC00427516","ST. GEORGE, UT US","1919-05-25",,"91","59",
"USC00427516","ST. GEORGE, UT US","1919-05-26",,"96","63",
"USC00427516","ST. GEORGE, UT US","1919-05-27",,"102","67",
"USC00427516","ST. GEORGE, UT US","1919-05-28",,"98","67",
"USC00427516","ST. GEORGE, UT US","1919-05-29",,"90","62",
"USC00427516","ST. GEORGE, UT US","1919-05-30",,"89","56",
"USC00427516","ST. GEORGE, UT US","1919-05-31",,"73","43",
"USC00427516","ST. GEORGE, UT US","1919-06-01",,"78","50",
"USC00427516","ST. GEORGE, UT US","1919-06-02",,"92","50",
"USC00427516","ST. GEORGE, UT US","1919-06-03",,"93","52",
"USC00427516","ST. GEORGE, UT US","1919-06-04",,"98","59",
"USC00427516","ST. GEORGE, UT US","1919-06-05",,"96","58",
"USC00427516","ST. GEORGE, UT US","1919-06-06",,"99","57",
"USC00427516","ST. GEORGE, UT US","1919-06-07",,"98","60",
"USC00427516","ST. GEORGE, UT US","1919-06-08",,"96","58",
"USC00427516","ST. GEORGE, UT US","1919-06-09",,"96","62",
"USC00427516","ST. GEORGE, UT US","1919-06-10",,"96","59",
"USC00427516","ST. GEORGE, UT US","1919-06-11",,"92","54",
"USC00427516","ST. GEORGE, UT US","1919-06-12",,"89","52",
"USC00427516","ST. GEORGE, UT US","1919-06-13",,"94","51",
"USC00427516","ST. GEORGE, UT US","1919-06-14",,"99","55",
"USC00427516","ST. GEORGE, UT US","1919-06-15",,"98","56",
"USC00427516","ST. GEORGE, UT US","1919-06-16",,"97","56",
"USC00427516","ST. GEORGE, UT US","1919-06-17",,"99","53",
"USC00427516","ST. GEORGE, UT US","1919-06-18",,"105","56",
"USC00427516","ST. GEORGE, UT US","1919-06-19",,"106","58",
"USC00427516","ST. GEORGE, UT US","1919-06-20",,"104","61",
"USC00427516","ST. GEORGE, UT US","1919-06-21",,"106","61",
"USC00427516","ST. GEORGE, UT US","1919-06-22",,"101","58",
"USC00427516","ST. GEORGE, UT US","1919-06-23",,"106","60",
"USC00427516","ST. GEORGE, UT US","1919-06-24",,"100","61",
"USC00427516","ST. GEORGE, UT US","1919-06-25",,"106","61",
"USC00427516","ST. GEORGE, UT US","1919-06-26",,"106","67",
"USC00427516","ST. GEORGE, UT US","1919-06-27",,"107","65",
"USC00427516","ST. GEORGE, UT US","1919-06-28",,"104","62",
"USC00427516","ST. GEORGE, UT US","1919-06-29",,"103","67",
"USC00427516","ST. GEORGE, UT US","1919-06-30",,"103","73",
"USC00427516","ST. GEORGE, UT US","1919-07-01",,"101","69",
"USC00427516","ST. GEORGE, UT US","1919-07-02",,"104","68",
"USC00427516","ST. GEORGE, UT US","1919-07-03",,"103","65",
"USC00427516","ST. GEORGE, UT US","1919-07-04",,"106","70",
"USC00427516","ST. GEORGE, UT US","1919-07-05",,"103","72",
"USC00427516","ST. GEORGE, UT US","1919-07-06",,"107","70",
"USC00427516","ST. GEORGE, UT US","1919-07-07",,"105","70",
"USC00427516","ST. GEORGE, UT US","1919-07-08",,"105","72",
"USC00427516","ST. GEORGE, UT US","1919-07-09",,"109","70",
"USC00427516","ST. GEORGE, UT US","1919-07-10",,"108","76",
"USC00427516","ST. GEORGE, UT US","1919-07-11",,"101","66",
"USC00427516","ST. GEORGE, UT US","1919-07-12",,"96","68",
"USC00427516","ST. GEORGE, UT US","1919-07-13",,"100","70",
"USC00427516","ST. GEORGE, UT US","1919-07-14",,"103","75",
"USC00427516","ST. GEORGE, UT US","1919-07-15",,"105","71",
"USC00427516","ST. GEORGE, UT US","1919-07-16",,"99","72",
"USC00427516","ST. GEORGE, UT US","1919-07-17",,"99","69",
"USC00427516","ST. GEORGE, UT US","1919-07-18",,"93","68",
"USC00427516","ST. GEORGE, UT US","1919-07-19",,"98","64",
"USC00427516","ST. GEORGE, UT US","1919-07-20",,"100","70",
"USC00427516","ST. GEORGE, UT US","1919-07-21",,"106","72",
"USC00427516","ST. GEORGE, UT US","1919-07-22",,"104","72",
"USC00427516","ST. GEORGE, UT US","1919-07-23",,"104","70",
"USC00427516","ST. GEORGE, UT US","1919-07-24",,"105","71",
"USC00427516","ST. GEORGE, UT US","1919-07-25",,"105","70",
"USC00427516","ST. GEORGE, UT US","1919-07-26",,"104","72",
"USC00427516","ST. GEORGE, UT US","1919-07-27",,"99","69",
"USC00427516","ST. GEORGE, UT US","1919-07-28",,"80","63",
"USC00427516","ST. GEORGE, UT US","1919-07-29",,"95","63",
"USC00427516","ST. GEORGE, UT US","1919-07-30",,"99","66",
"USC00427516","ST. GEORGE, UT US","1919-07-31",,"100","70",
"USC00427516","ST. GEORGE, UT US","1919-08-01",,"95","72",
"USC00427516","ST. GEORGE, UT US","1919-08-02",,"94","68",
"USC00427516","ST. GEORGE, UT US","1919-08-03",,"98","61",
"USC00427516","ST. GEORGE, UT US","1919-08-04",,"97","63",
"USC00427516","ST. GEORGE, UT US","1919-08-05",,"98","63",
"USC00427516","ST. GEORGE, UT US","1919-08-06",,"100","67",
"USC00427516","ST. GEORGE, UT US","1919-08-07",,"101","68",
"USC00427516","ST. GEORGE, UT US","1919-08-08",,"99","67",
"USC00427516","ST. GEORGE, UT US","1919-08-09",,"100","67",
"USC00427516","ST. GEORGE, UT US","1919-08-10",,"103","69",
"USC00427516","ST. GEORGE, UT US","1919-08-11",,"105","63",
"USC00427516","ST. GEORGE, UT US","1919-08-12",,"106","61",
"USC00427516","ST. GEORGE, UT US","1919-08-13",,"106","64",
"USC00427516","ST. GEORGE, UT US","1919-08-14",,"106","72",
"USC00427516","ST. GEORGE, UT US","1919-08-15",,"103","72",
"USC00427516","ST. GEORGE, UT US","1919-08-16",,"93","74",
"USC00427516","ST. GEORGE, UT US","1919-08-17",,"98","73",
"USC00427516","ST. GEORGE, UT US","1919-08-18",,"101","69",
"USC00427516","ST. GEORGE, UT US","1919-08-19",,"109","65",
"USC00427516","ST. GEORGE, UT US","1919-08-20",,"107","63",
"USC00427516","ST. GEORGE, UT US","1919-08-21",,"109","63",
"USC00427516","ST. GEORGE, UT US","1919-08-22",,"109","62",
"USC00427516","ST. GEORGE, UT US","1919-08-23",,"109","67",
"USC00427516","ST. GEORGE, UT US","1919-08-24",,"110","67",
"USC00427516","ST. GEORGE, UT US","1919-08-25",,"104","73",
"USC00427516","ST. GEORGE, UT US","1919-08-26",,"106","65",
"USC00427516","ST. GEORGE, UT US","1919-08-27",,"104","66",
"USC00427516","ST. GEORGE, UT US","1919-08-28",,"106","68",
"USC00427516","ST. GEORGE, UT US","1919-08-29",,"106","70",
"USC00427516","ST. GEORGE, UT US","1919-08-30",,"109","70",
"USC00427516","ST. GEORGE, UT US","1919-08-31",,"90","70",
"USC00427516","ST. GEORGE, UT US","1919-09-01",,"91","65",
"USC00427516","ST. GEORGE, UT US","1919-09-02",,"94","65",
"USC00427516","ST. GEORGE, UT US","1919-09-03",,"90","65",
"USC00427516","ST. GEORGE, UT US","1919-09-04",,"95","64",
"USC00427516","ST. GEORGE, UT US","1919-09-05",,"97","66",
"USC00427516","ST. GEORGE, UT US","1919-09-06",,"93","67",
"USC00427516","ST. GEORGE, UT US","1919-09-07",,"91","67",
"USC00427516","ST. GEORGE, UT US","1919-09-08",,"93","64",
"USC00427516","ST. GEORGE, UT US","1919-09-09",,"94","63",
"USC00427516","ST. GEORGE, UT US","1919-09-10",,"100","64",
"USC00427516","ST. GEORGE, UT US","1919-09-11",,"102","62",
"USC00427516","ST. GEORGE, UT US","1919-09-12",,"101","56",
"USC00427516","ST. GEORGE, UT US","1919-09-13",,"101","54",
"USC00427516","ST. GEORGE, UT US","1919-09-14",,"100","57",
"USC00427516","ST. GEORGE, UT US","1919-09-15",,"93","61",
"USC00427516","ST. GEORGE, UT US","1919-09-16",,"99","61",
"USC00427516","ST. GEORGE, UT US","1919-09-17",,"96","53",
"USC00427516","ST. GEORGE, UT US","1919-09-18",,"92","58",
"USC00427516","ST. GEORGE, UT US","1919-09-19",,"92","55",
"USC00427516","ST. GEORGE, UT US","1919-09-20",,"95","56",
"USC00427516","ST. GEORGE, UT US","1919-09-21",,"92","49",
"USC00427516","ST. GEORGE, UT US","1919-09-22",,"91","47",
"USC00427516","ST. GEORGE, UT US","1919-09-23",,"92","48",
"USC00427516","ST. GEORGE, UT US","1919-09-24",,"94","50",
"USC00427516","ST. GEORGE, UT US","1919-09-25",,"95","56",
"USC00427516","ST. GEORGE, UT US","1919-09-26",,"87","58",
"USC00427516","ST. GEORGE, UT US","1919-09-27",,"77","59",
"USC00427516","ST. GEORGE, UT US","1919-09-28",,"77","57",
"USC00427516","ST. GEORGE, UT US","1919-09-29",,"68","35",
"USC00427516","ST. GEORGE, UT US","1919-09-30",,"76","44",
"USC00427516","ST. GEORGE, UT US","1919-10-01",,"80","50",
"USC00427516","ST. GEORGE, UT US","1919-10-02",,"76","43",
"USC00427516","ST. GEORGE, UT US","1919-10-03",,"84","38",
"USC00427516","ST. GEORGE, UT US","1919-10-11",,"90","45",
"USC00427516","ST. GEORGE, UT US","1919-10-12",,"81","41",
"USC00427516","ST. GEORGE, UT US","1919-10-13",,"80","42",
"USC00427516","ST. GEORGE, UT US","1919-10-14",,"82","43",
"USC00427516","ST. GEORGE, UT US","1919-10-15",,"80","44",
"USC00427516","ST. GEORGE, UT US","1919-10-16",,"77","38",
"USC00427516","ST. GEORGE, UT US","1919-10-17",,"81","36",
"USC00427516","ST. GEORGE, UT US","1919-10-18",,"81","37",
"USC00427516","ST. GEORGE, UT US","1919-10-19",,"75","34",
"USC00427516","ST. GEORGE, UT US","1919-10-20",,"71","33",
"USC00427516","ST. GEORGE, UT US","1919-10-21",,"70","34",
"USC00427516","ST. GEORGE, UT US","1919-10-22",,"78","36",
"USC00427516","ST. GEORGE, UT US","1919-10-23",,"77","37",
"USC00427516","ST. GEORGE, UT US","1919-10-24",,"62","48",
"USC00427516","ST. GEORGE, UT US","1919-10-25",,"57","43",
"USC00427516","ST. GEORGE, UT US","1919-10-26",,"57","32",
"USC00427516","ST. GEORGE, UT US","1919-10-27",,"60","28",
"USC00427516","ST. GEORGE, UT US","1919-10-28",,"62","28",
"USC00427516","ST. GEORGE, UT US","1919-10-29",,"70","32",
"USC00427516","ST. GEORGE, UT US","1919-10-30",,"62","34",
"USC00427516","ST. GEORGE, UT US","1919-10-31",,"61","27",
"USC00427516","ST. GEORGE, UT US","1919-11-01",,"67","27",
"USC00427516","ST. GEORGE, UT US","1919-11-02",,"67","31",
"USC00427516","ST. GEORGE, UT US","1919-11-03",,"73","32",
"USC00427516","ST. GEORGE, UT US","1919-11-04",,"74","34",
"USC00427516","ST. GEORGE, UT US","1919-11-05",,"70","32",
"USC00427516","ST. GEORGE, UT US","1919-11-06",,"72","37",
"USC00427516","ST. GEORGE, UT US","1919-11-07",,"62","34",
"USC00427516","ST. GEORGE, UT US","1919-11-08",,"55","35",
"USC00427516","ST. GEORGE, UT US","1919-11-09",,"58","26",
"USC00427516","ST. GEORGE, UT US","1919-11-10",,"62","27",
"USC00427516","ST. GEORGE, UT US","1919-11-11",,"67","27",
"USC00427516","ST. GEORGE, UT US","1919-11-12",,"64","28",
"USC00427516","ST. GEORGE, UT US","1919-11-13",,"69","23",
"USC00427516","ST. GEORGE, UT US","1919-11-14",,"68","27",
"USC00427516","ST. GEORGE, UT US","1919-11-15",,"67","25",
"USC00427516","ST. GEORGE, UT US","1919-11-16",,"67","29",
"USC00427516","ST. GEORGE, UT US","1919-11-17",,"66","30",
"USC00427516","ST. GEORGE, UT US","1919-11-18",,"71","33",
"USC00427516","ST. GEORGE, UT US","1919-11-19",,"65","34",
"USC00427516","ST. GEORGE, UT US","1919-11-20",,"61","35",
"USC00427516","ST. GEORGE, UT US","1919-11-21",,"71","33",
"USC00427516","ST. GEORGE, UT US","1919-11-22",,"72","33",
"USC00427516","ST. GEORGE, UT US","1919-11-23",,"65","34",
"USC00427516","ST. GEORGE, UT US","1919-11-24",,"68","34",
"USC00427516","ST. GEORGE, UT US","1919-11-25",,"64","34",
"USC00427516","ST. GEORGE, UT US","1919-11-26",,"56","24",
"USC00427516","ST. GEORGE, UT US","1919-11-27",,"40","19",
"USC00427516","ST. GEORGE, UT US","1919-11-28",,"40","10",
"USC00427516","ST. GEORGE, UT US","1919-11-29",,"34","14",
"USC00427516","ST. GEORGE, UT US","1919-11-30",,"39","18",
"USC00427516","ST. GEORGE, UT US","1919-12-01",,"57","27","45"
"USC00427516","ST. GEORGE, UT US","1919-12-02",,"58","32","36"
"USC00427516","ST. GEORGE, UT US","1919-12-03",,"58","24","28"
"USC00427516","ST. GEORGE, UT US","1919-12-04",,"52","25","31"
"USC00427516","ST. GEORGE, UT US","1919-12-05",,"48","28","37"
"USC00427516","ST. GEORGE, UT US","1919-12-06",,"49","23","33"
"USC00427516","ST. GEORGE, UT US","1919-12-07",,"52","24","29"
"USC00427516","ST. GEORGE, UT US","1919-12-08",,"48","25","40"
"USC00427516","ST. GEORGE, UT US","1919-12-09",,"47","30","33"
"USC00427516","ST. GEORGE, UT US","1919-12-10",,"50","24","27"
"USC00427516","ST. GEORGE, UT US","1919-12-11",,"55","20","24"
"USC00427516","ST. GEORGE, UT US","1919-12-12",,"50","22","31"
"USC00427516","ST. GEORGE, UT US","1919-12-13",,"51","25","32"
"USC00427516","ST. GEORGE, UT US","1919-12-14",,"32","29","31"
"USC00427516","ST. GEORGE, UT US","1919-12-15",,"30","28","44"
"USC00427516","ST. GEORGE, UT US","1919-12-16",,"51","21","32"
"USC00427516","ST. GEORGE, UT US","1919-12-17",,"57","20","30"
"USC00427516","ST. GEORGE, UT US","1919-12-18",,"56","20","30"
"USC00427516","ST. GEORGE, UT US","1919-12-19",,"55","18","28"
"USC00427516","ST. GEORGE, UT US","1919-12-20",,"48","23","29"
"USC00427516","ST. GEORGE, UT US","1919-12-21",,"42","18","29"
"USC00427516","ST. GEORGE, UT US","1919-12-22",,"46","19","28"
"USC00427516","ST. GEORGE, UT US","1919-12-23",,"66","17","24"
"USC00427516","ST. GEORGE, UT US","1919-12-24",,"48","13","27"
"USC00427516","ST. GEORGE, UT US","1919-12-25",,"50","13","25"
"USC00427516","ST. GEORGE, UT US","1919-12-26",,"49","16","30"
"USC00427516","ST. GEORGE, UT US","1919-12-27",,"49","10","25"
"USC00427516","ST. GEORGE, UT US","1919-12-28",,"47","10","25"
"USC00427516","ST. GEORGE, UT US","1919-12-29",,"48","10","25"
"USC00427516","ST. GEORGE, UT US","1919-12-30",,"54","20","30"
"USC00427516","ST. GEORGE, UT US","1919-12-31",,"48","18","29"
"USC00427516","ST. GEORGE, UT US","1920-01-01",,"37","23",
"USC00427516","ST. GEORGE, UT US","1920-01-02",,"49","31",
"USC00427516","ST. GEORGE, UT US","1920-01-03",,"46","37",
"USC00427516","ST. GEORGE, UT US","1920-01-04",,"46","39",
"USC00427516","ST. GEORGE, UT US","1920-01-05",,"48","35",
"USC00427516","ST. GEORGE, UT US","1920-01-06",,"41","29",
"USC00427516","ST. GEORGE, UT US","1920-01-07",,"43","25",
"USC00427516","ST. GEORGE, UT US","1920-01-08",,"42","22",
"USC00427516","ST. GEORGE, UT US","1920-01-09",,"46","22",
"USC00427516","ST. GEORGE, UT US","1920-01-10",,"48","25",
"USC00427516","ST. GEORGE, UT US","1920-01-11",,"46","23",
"USC00427516","ST. GEORGE, UT US","1920-01-12",,"47","24",
"USC00427516","ST. GEORGE, UT US","1920-01-13",,"52","25",
"USC00427516","ST. GEORGE, UT US","1920-01-14",,"53","26",
"USC00427516","ST. GEORGE, UT US","1920-01-15",,"53","26",
"USC00427516","ST. GEORGE, UT US","1920-01-16",,"55","27",
"USC00427516","ST. GEORGE, UT US","1920-01-17",,"60","27",
"USC00427516","ST. GEORGE, UT US","1920-01-18",,"61","29",
"USC00427516","ST. GEORGE, UT US","1920-01-19",,"58","31",
"USC00427516","ST. GEORGE, UT US","1920-01-20",,"63","29",
"USC00427516","ST. GEORGE, UT US","1920-01-21",,"60","32",
"USC00427516","ST. GEORGE, UT US","1920-01-22",,"60","40",
"USC00427516","ST. GEORGE, UT US","1920-01-23",,"62","31",
"USC00427516","ST. GEORGE, UT US","1920-01-24",,"59","30",
"USC00427516","ST. GEORGE, UT US","1920-01-25",,"64","31",
"USC00427516","ST. GEORGE, UT US","1920-01-26",,"59","30",
"USC00427516","ST. GEORGE, UT US","1920-01-27",,"63","31",
"USC00427516","ST. GEORGE, UT US","1920-01-28",,"65","35",
"USC00427516","ST. GEORGE, UT US","1920-01-29",,"66","32",
"USC00427516","ST. GEORGE, UT US","1920-01-30",,"69","37",
"USC00427516","ST. GEORGE, UT US","1920-01-31",,"58","42",
"USC00427516","ST. GEORGE, UT US","1920-02-01",,"54","34",
"USC00427516","ST. GEORGE, UT US","1920-02-02",,"59","38",
"USC00427516","ST. GEORGE, UT US","1920-02-03",,"62","40",
"USC00427516","ST. GEORGE, UT US","1920-02-04",,"60","32",
"USC00427516","ST. GEORGE, UT US","1920-02-05",,"62","32",
